Date,Power [kW],Temperature [°C],HR,Pressure [mbar],Solar Radiation [W/m2],Rain Day,Holiday,Week Day,Hours,Month
2017-01-02 05:00:00,96.4,10.0,84.8,1013.3,1.5,0.0,0.0,0,5,1
2017-01-02 06:00:00,109.7,10.4,81.6,1013.0,1.7,0.0,0.0,0,6,1
2017-01-02 07:00:00,179.4,10.3,82.4,1013.0,1.8,0.0,0.0,0,7,1
2017-01-02 08:00:00,278.7,10.1,80.7,1013.0,18.5,0.0,0.0,0,8,1
2017-01-02 09:00:00,300.0,10.4,79.5,1013.3,42.2,0.0,0.0,0,9,1
2017-01-02 10:00:00,329.4,10.9,77.7,1014.0,51.6,0.0,0.0,0,10,1
2017-01-02 11:00:00,355.2,11.9,74.7,1013.6,40.5,0.0,0.0,0,11,1
2017-01-02 12:00:00,373.9,12.6,73.8,1012.9,50.6,0.0,0.0,0,12,1
2017-01-02 13:00:00,361.8,13.6,70.1,1012.8,22.4,0.2,0.0,0,13,1
2017-01-02 14:00:00,354.1,13.7,71.3,1012.2,16.7,0.8,0.0,0,14,1
2017-01-02 15:00:00,354.6,13.2,77.0,1012.7,33.4,2.2,0.0,0,15,1
2017-01-02 16:00:00,347.6,13.1,76.8,1012.2,6.4,3.4,0.0,0,16,1
2017-01-02 17:00:00,315.1,13.5,76.9,1012.5,3.6,4.2,0.0,0,17,1
2017-01-02 18:00:00,268.7,13.9,75.3,1013.2,2.6,4.3,0.0,0,18,1
2017-01-02 19:00:00,183.8,13.5,79.6,1014.5,3.4,4.8,0.0,0,19,1
2017-01-02 20:00:00,160.7,13.4,81.6,1015.0,1.8,5.6,0.0,0,20,1
2017-01-02 21:00:00,136.7,13.7,81.8,1015.8,1.8,6.6,0.0,0,21,1
2017-01-02 22:00:00,133.2,13.8,83.3,1016.0,1.6,6.7,0.0,0,22,1
2017-01-02 23:00:00,129.4,14.1,84.0,1016.5,1.3,7.1,0.0,0,23,1
2017-01-03 00:00:00,128.5,14.4,82.9,1017.0,2.3,0.0,0.0,1,0,1
2017-01-03 01:00:00,122.6,14.2,84.1,1017.0,2.0,0.1,0.0,1,1,1
2017-01-03 02:00:00,121.5,13.5,85.8,1017.1,1.8,0.4,0.0,1,2,1
2017-01-03 03:00:00,120.9,13.2,89.4,1018.0,1.9,0.5,0.0,1,3,1
2017-01-03 04:00:00,119.6,14.4,86.7,1018.0,1.1,0.8,0.0,1,4,1
2017-01-03 05:00:00,124.4,14.8,84.8,1018.0,1.3,1.1,0.0,1,5,1
2017-01-03 06:00:00,135.9,14.9,84.4,1018.8,1.0,1.1,0.0,1,6,1
2017-01-03 07:00:00,186.6,14.9,84.4,1019.6,1.3,1.1,0.0,1,7,1
2017-01-03 08:00:00,288.9,15.0,84.6,1020.7,38.6,1.1,0.0,1,8,1
2017-01-03 09:00:00,333.3,15.4,82.5,1021.7,94.5,1.1,0.0,1,9,1
2017-01-03 10:00:00,371.8,15.6,81.0,1022.8,144.0,1.1,0.0,1,10,1
2017-01-03 11:00:00,348.5,15.4,79.4,1023.0,202.8,1.1,0.0,1,11,1
2017-01-03 12:00:00,347.6,16.3,73.4,1022.9,296.6,1.1,0.0,1,12,1
2017-01-03 13:00:00,335.2,16.3,73.8,1022.1,238.4,1.1,0.0,1,13,1
2017-01-03 14:00:00,341.1,16.3,73.3,1022.5,148.1,1.1,0.0,1,14,1
2017-01-03 15:00:00,342.6,16.4,68.7,1023.0,219.9,1.1,0.0,1,15,1
2017-01-03 16:00:00,336.0,15.5,73.2,1023.3,45.7,1.1,0.0,1,16,1
2017-01-03 17:00:00,303.4,15.3,76.2,1024.0,6.9,1.1,0.0,1,17,1
2017-01-03 18:00:00,251.3,15.2,78.3,1024.8,0.8,1.1,0.0,1,18,1
2017-01-03 19:00:00,178.6,15.0,82.3,1025.0,0.8,1.1,0.0,1,19,1
2017-01-03 20:00:00,145.5,14.9,82.7,1025.0,1.0,1.1,0.0,1,20,1
2017-01-03 21:00:00,118.9,14.9,82.4,1025.9,0.9,1.1,0.0,1,21,1
2017-01-03 22:00:00,111.3,15.0,82.2,1026.0,0.9,1.1,0.0,1,22,1
2017-01-03 23:00:00,110.6,14.7,83.3,1026.7,0.8,1.1,0.0,1,23,1
2017-01-04 00:00:00,107.4,14.0,85.5,1027.0,0.6,0.0,0.0,2,0,1
2017-01-04 01:00:00,96.9,13.1,88.8,1026.0,0.6,0.0,0.0,2,1,1
2017-01-04 02:00:00,95.8,12.8,89.8,1026.5,0.5,0.0,0.0,2,2,1
2017-01-04 06:00:00,114.3,11.6,91.6,1027.0,2.3,0.0,0.0,2,6,1
2017-01-04 07:00:00,187.4,11.5,91.8,1027.3,3.3,0.0,0.0,2,7,1
2017-01-04 08:00:00,295.4,11.3,92.0,1028.0,14.1,0.0,0.0,2,8,1
2017-01-04 09:00:00,327.8,11.5,92.0,1028.0,73.1,0.0,0.0,2,9,1
2017-01-04 10:00:00,356.0,11.8,91.8,1029.0,165.4,0.0,0.0,2,10,1
2017-01-04 11:00:00,362.9,12.3,91.5,1028.7,261.0,0.0,0.0,2,11,1
2017-01-04 12:00:00,352.2,13.2,89.0,1027.7,286.4,0.0,0.0,2,12,1
2017-01-04 13:00:00,352.8,14.2,82.8,1027.0,339.7,0.0,0.0,2,13,1
2017-01-04 14:00:00,352.6,14.3,83.4,1027.0,178.3,0.0,0.0,2,14,1
2017-01-04 15:00:00,352.9,14.0,85.3,1027.0,70.0,0.0,0.0,2,15,1
2017-01-04 16:00:00,351.7,13.8,86.4,1027.0,48.6,0.0,0.0,2,16,1
2017-01-04 17:00:00,314.3,13.7,86.7,1027.0,4.8,0.0,0.0,2,17,1
2017-01-04 18:00:00,254.9,13.6,87.3,1027.9,0.6,0.0,0.0,2,18,1
2017-01-04 19:00:00,182.3,13.5,88.0,1028.0,0.6,0.0,0.0,2,19,1
2017-01-04 20:00:00,153.3,13.1,89.5,1028.0,0.5,0.0,0.0,2,20,1
2017-01-04 21:00:00,129.5,12.9,89.9,1028.0,0.7,0.0,0.0,2,21,1
2017-01-04 22:00:00,126.6,12.4,90.5,1028.0,1.0,0.0,0.0,2,22,1
2017-01-04 23:00:00,127.0,12.1,91.2,1028.0,1.6,0.0,0.0,2,23,1
2017-01-05 00:00:00,125.3,11.9,91.7,1027.6,1.3,0.0,0.0,3,0,1
2017-01-05 01:00:00,116.5,11.8,91.8,1027.0,2.0,0.0,0.0,3,1,1
2017-01-05 02:00:00,115.9,11.3,92.2,1027.0,1.5,0.0,0.0,3,2,1
2017-01-05 03:00:00,114.5,10.8,92.6,1027.0,1.4,0.0,0.0,3,3,1
2017-01-05 04:00:00,108.2,10.8,93.3,1027.0,1.3,0.0,0.0,3,4,1
2017-01-05 05:00:00,100.1,10.3,94.3,1026.5,1.2,0.1,0.0,3,5,1
2017-01-05 06:00:00,120.1,9.8,95.0,1026.0,0.8,0.1,0.0,3,6,1
2017-01-05 07:00:00,195.8,9.2,95.3,1026.8,1.4,0.1,0.0,3,7,1
2017-01-05 08:00:00,323.1,8.8,95.7,1027.0,19.4,0.1,0.0,3,8,1
2017-01-05 09:00:00,351.9,8.8,95.8,1027.0,65.7,0.1,0.0,3,9,1
2017-01-05 10:00:00,379.3,9.2,95.5,1027.2,134.1,0.1,0.0,3,10,1
2017-01-05 11:00:00,368.4,9.6,95.3,1027.0,202.0,0.1,0.0,3,11,1
2017-01-05 12:00:00,370.9,9.7,95.2,1027.0,229.4,0.1,0.0,3,12,1
2017-01-05 13:00:00,366.4,10.3,95.1,1026.2,350.8,0.1,0.0,3,13,1
2017-01-05 14:00:00,364.1,10.2,95.2,1026.0,257.8,0.1,0.0,3,14,1
2017-01-05 15:00:00,369.2,10.1,95.0,1026.0,128.7,0.1,0.0,3,15,1
2017-01-05 16:00:00,373.6,10.0,94.8,1026.0,53.0,0.1,0.0,3,16,1
2017-01-05 17:00:00,334.7,10.0,94.9,1026.0,4.0,0.1,0.0,3,17,1
2017-01-05 18:00:00,269.3,10.0,95.0,1026.0,0.9,0.1,0.0,3,18,1
2017-01-05 19:00:00,183.6,9.9,95.2,1026.0,1.0,0.1,0.0,3,19,1
2017-01-05 20:00:00,150.5,9.8,95.4,1026.0,0.8,0.1,0.0,3,20,1
2017-01-05 21:00:00,131.5,9.7,95.5,1026.0,1.0,0.1,0.0,3,21,1
2017-01-05 22:00:00,127.8,9.3,95.8,1026.0,1.0,0.1,0.0,3,22,1
2017-01-05 23:00:00,125.2,9.2,95.9,1026.0,0.9,0.1,0.0,3,23,1
2017-01-06 00:00:00,121.5,9.4,95.7,1026.0,0.8,0.0,0.0,4,0,1
2017-01-06 01:00:00,113.2,9.3,95.9,1026.0,1.1,0.0,0.0,4,1,1
2017-01-06 02:00:00,111.4,9.1,96.1,1026.0,0.8,0.0,0.0,4,2,1
2017-01-06 03:00:00,110.3,8.6,96.3,1026.0,0.9,0.0,0.0,4,3,1
2017-01-06 04:00:00,109.3,8.2,96.6,1026.0,1.0,0.0,0.0,4,4,1
2017-01-06 05:00:00,115.1,8.4,96.6,1026.0,0.8,0.0,0.0,4,5,1
2017-01-06 06:00:00,115.9,8.2,96.7,1026.2,0.6,0.0,0.0,4,6,1
2017-01-06 07:00:00,191.7,7.8,96.9,1027.0,0.9,0.0,0.0,4,7,1
2017-01-06 08:00:00,315.0,7.4,97.1,1027.0,19.6,0.0,0.0,4,8,1
2017-01-06 09:00:00,352.5,7.1,97.3,1027.7,63.7,0.0,0.0,4,9,1
2017-01-06 10:00:00,379.1,7.2,97.3,1028.0,143.5,0.1,0.0,4,10,1
2017-01-06 11:00:00,372.2,7.4,97.2,1028.0,225.3,0.1,0.0,4,11,1
2017-01-06 12:00:00,376.2,7.9,97.0,1027.0,274.4,0.1,0.0,4,12,1
2017-01-06 13:00:00,360.1,8.7,93.4,1026.2,373.8,0.1,0.0,4,13,1
2017-01-06 14:00:00,352.5,10.9,77.9,1026.0,373.1,0.1,0.0,4,14,1
2017-01-06 15:00:00,352.8,12.5,70.9,1026.0,256.8,0.1,0.0,4,15,1
2017-01-06 16:00:00,354.2,12.7,71.0,1026.0,115.4,0.1,0.0,4,16,1
2017-01-06 17:00:00,315.4,12.2,73.5,1026.0,9.7,0.1,0.0,4,17,1
2017-01-06 18:00:00,255.3,12.4,71.3,1026.9,1.0,0.1,0.0,4,18,1
2017-01-06 19:00:00,176.2,12.5,68.4,1027.0,0.7,0.1,0.0,4,19,1
2017-01-06 20:00:00,138.5,12.2,67.6,1027.0,0.7,0.1,0.0,4,20,1
2017-01-06 21:00:00,116.6,11.2,68.2,1027.9,1.0,0.1,0.0,4,21,1
2017-01-06 22:00:00,109.4,10.2,70.6,1028.0,0.9,0.1,0.0,4,22,1
2017-01-06 23:00:00,108.8,9.7,71.1,1028.2,0.9,0.1,0.0,4,23,1
2017-01-07 00:00:00,105.0,9.5,71.0,1028.4,0.8,0.0,0.0,5,0,1
2017-01-07 01:00:00,106.6,9.2,73.2,1028.0,0.7,0.0,0.0,5,1,1
2017-01-07 02:00:00,105.9,8.8,76.8,1028.0,0.8,0.0,0.0,5,2,1
2017-01-07 03:00:00,103.5,8.3,79.1,1028.0,0.9,0.0,0.0,5,3,1
2017-01-07 04:00:00,101.7,7.7,80.3,1028.2,0.8,0.0,0.0,5,4,1
2017-01-07 05:00:00,98.0,7.4,79.7,1029.0,0.8,0.0,0.0,5,5,1
2017-01-07 07:00:00,103.6,7.1,79.0,1029.4,1.9,0.0,0.0,5,7,1
2017-01-07 08:00:00,113.2,7.2,76.6,1030.0,59.4,0.0,0.0,5,8,1
2017-01-07 09:00:00,110.3,8.2,72.3,1030.5,197.0,0.0,0.0,5,9,1
2017-01-07 10:00:00,119.2,9.1,66.7,1031.0,328.0,0.0,0.0,5,10,1
2017-01-07 11:00:00,120.2,9.9,62.5,1030.5,420.6,0.0,0.0,5,11,1
2017-01-07 12:00:00,124.9,10.9,60.9,1029.5,461.8,0.0,0.0,5,12,1
2017-01-07 13:00:00,123.3,11.8,59.3,1028.8,447.2,0.0,0.0,5,13,1
2017-01-07 14:00:00,122.8,12.5,58.8,1028.0,377.9,0.0,0.0,5,14,1
2017-01-07 15:00:00,121.2,13.4,57.2,1028.7,263.6,0.0,0.0,5,15,1
2017-01-07 16:00:00,123.1,13.4,58.0,1029.0,111.1,0.0,0.0,5,16,1
2017-01-07 17:00:00,126.3,12.3,63.8,1029.0,5.3,0.0,0.0,5,17,1
2017-01-07 18:00:00,123.1,12.0,66.8,1029.0,0.7,0.0,0.0,5,18,1
2017-01-07 19:00:00,122.1,12.0,66.7,1029.0,0.6,0.0,0.0,5,19,1
2017-01-07 20:00:00,117.3,11.7,67.6,1029.6,0.8,0.0,0.0,5,20,1
2017-01-07 21:00:00,112.5,11.5,67.7,1029.9,0.9,0.0,0.0,5,21,1
2017-01-07 22:00:00,112.0,11.3,63.7,1030.0,0.4,0.0,0.0,5,22,1
2017-01-07 23:00:00,111.6,10.3,66.8,1030.0,0.7,0.0,0.0,5,23,1
2017-01-08 00:00:00,109.2,9.8,67.5,1029.2,0.7,0.0,0.0,6,0,1
2017-01-08 01:00:00,107.7,9.3,67.8,1029.0,0.6,0.0,0.0,6,1,1
2017-01-08 02:00:00,106.2,8.8,67.8,1029.0,0.4,0.0,0.0,6,2,1
2017-01-08 03:00:00,106.6,7.4,81.2,1029.0,0.4,0.0,0.0,6,3,1
2017-01-08 04:00:00,105.7,7.1,78.1,1029.0,0.6,0.0,0.0,6,4,1
2017-01-08 05:00:00,100.8,6.8,77.8,1029.0,0.6,0.0,0.0,6,5,1
2017-01-08 06:00:00,97.3,6.5,79.7,1029.0,0.6,0.0,0.0,6,6,1
2017-01-08 07:00:00,97.2,6.3,81.5,1029.8,1.7,0.0,0.0,6,7,1
2017-01-08 08:00:00,96.1,6.5,78.4,1030.0,51.3,0.0,0.0,6,8,1
2017-01-08 09:00:00,99.2,7.0,74.6,1031.0,179.2,0.0,0.0,6,9,1
2017-01-08 10:00:00,99.0,8.0,72.0,1031.0,334.4,0.0,0.0,6,10,1
2017-01-08 11:00:00,102.4,9.2,66.7,1031.0,402.6,0.0,0.0,6,11,1
2017-01-08 12:00:00,106.6,10.2,63.2,1030.1,468.9,0.0,0.0,6,12,1
2017-01-08 13:00:00,105.9,11.4,58.6,1029.0,453.7,0.0,0.0,6,13,1
2017-01-08 14:00:00,108.6,12.3,55.6,1028.4,377.2,0.0,0.0,6,14,1
2017-01-08 15:00:00,114.7,12.5,54.0,1028.8,269.4,0.0,0.0,6,15,1
2017-01-08 16:00:00,122.3,12.5,54.7,1029.0,122.0,0.0,0.0,6,16,1
2017-01-08 17:00:00,129.2,11.8,55.8,1028.7,12.9,0.0,0.0,6,17,1
2017-01-08 18:00:00,128.7,11.4,55.4,1028.3,0.2,0.0,0.0,6,18,1
2017-01-08 19:00:00,128.6,11.0,59.2,1029.0,0.4,0.0,0.0,6,19,1
2017-01-08 20:00:00,124.3,10.2,62.0,1029.0,0.3,0.0,0.0,6,20,1
2017-01-08 21:00:00,122.7,10.0,56.5,1029.0,0.3,0.0,0.0,6,21,1
2017-01-08 22:00:00,119.1,9.8,49.1,1029.0,0.2,0.0,0.0,6,22,1
2017-01-08 23:00:00,115.9,9.3,48.4,1029.0,0.2,0.0,0.0,6,23,1
2017-01-09 00:00:00,112.2,8.9,50.3,1028.5,0.2,0.0,0.0,0,0,1
2017-01-09 01:00:00,109.7,8.8,52.3,1028.0,0.2,0.0,0.0,0,1,1
2017-01-09 02:00:00,102.2,9.1,51.6,1028.0,0.2,0.0,0.0,0,2,1
2017-01-09 06:00:00,109.0,7.7,60.4,1027.9,0.3,0.0,0.0,0,6,1
2017-01-09 07:00:00,186.3,6.3,72.3,1028.1,1.5,0.0,0.0,0,7,1
2017-01-09 08:00:00,306.9,6.7,68.9,1028.9,61.5,0.0,0.0,0,8,1
2017-01-09 09:00:00,349.8,7.8,66.0,1029.6,202.5,0.0,0.0,0,9,1
2017-01-09 10:00:00,386.7,7.9,66.2,1030.0,333.1,0.0,0.0,0,10,1
2017-01-09 11:00:00,397.9,9.7,58.0,1029.2,428.1,0.0,0.0,0,11,1
2017-01-09 12:00:00,399.0,11.2,50.1,1028.5,472.0,0.0,0.0,0,12,1
2017-01-09 13:00:00,375.2,13.2,39.6,1027.8,459.9,0.0,0.0,0,13,1
2017-01-09 14:00:00,379.2,16.0,34.0,1027.0,391.0,0.0,0.0,0,14,1
2017-01-09 15:00:00,361.8,15.9,37.6,1027.0,268.5,0.0,0.0,0,15,1
2017-01-09 16:00:00,363.9,16.1,38.3,1027.0,128.0,0.0,0.0,0,16,1
2017-01-09 17:00:00,343.4,14.7,44.3,1027.0,13.1,0.0,0.0,0,17,1
2017-01-09 18:00:00,279.4,13.6,43.8,1027.0,0.2,0.0,0.0,0,18,1
2017-01-09 19:00:00,195.1,13.3,39.6,1027.1,0.2,0.0,0.0,0,19,1
2017-01-09 20:00:00,150.6,12.8,42.1,1027.3,0.1,0.0,0.0,0,20,1
2017-01-09 21:00:00,130.3,11.8,49.3,1027.4,0.2,0.0,0.0,0,21,1
2017-01-09 22:00:00,123.1,11.5,55.4,1027.1,0.1,0.0,0.0,0,22,1
2017-01-09 23:00:00,122.0,11.9,48.4,1027.0,0.1,0.0,0.0,0,23,1
2017-01-10 00:00:00,120.6,11.9,51.3,1027.6,0.1,0.0,0.0,1,0,1
2017-01-10 01:00:00,108.8,11.6,70.0,1027.2,0.3,0.0,0.0,1,1,1
2017-01-10 02:00:00,107.9,11.4,73.0,1026.9,0.3,0.0,0.0,1,2,1
2017-01-10 03:00:00,102.8,11.4,74.8,1026.6,0.4,0.0,0.0,1,3,1
2017-01-10 04:00:00,100.3,11.4,75.0,1026.0,0.5,0.0,0.0,1,4,1
2017-01-10 05:00:00,101.5,11.2,74.4,1026.0,0.4,0.0,0.0,1,5,1
2017-01-10 06:00:00,125.6,11.4,73.1,1026.0,0.4,0.0,0.0,1,6,1
2017-01-10 07:00:00,197.0,11.9,71.5,1026.0,1.0,0.0,0.0,1,7,1
2017-01-10 08:00:00,304.1,12.0,71.4,1026.6,52.1,0.0,0.0,1,8,1
2017-01-10 09:00:00,333.4,12.3,70.6,1027.0,107.5,0.0,0.0,1,9,1
2017-01-10 10:00:00,369.2,12.8,68.2,1027.0,191.9,0.0,0.0,1,10,1
2017-01-10 11:00:00,367.1,13.7,65.4,1026.4,398.3,0.0,0.0,1,11,1
2017-01-10 12:00:00,370.3,14.2,65.6,1025.4,476.5,0.0,0.0,1,12,1
2017-01-10 13:00:00,354.7,14.7,59.1,1024.1,434.3,0.0,0.0,1,13,1
2017-01-10 14:00:00,369.7,13.9,65.2,1023.7,326.5,0.0,0.0,1,14,1
2017-01-10 15:00:00,369.6,14.0,61.9,1023.2,182.4,0.0,0.0,1,15,1
2017-01-10 16:00:00,368.7,13.2,66.7,1024.2,30.3,0.0,0.0,1,16,1
2017-01-10 17:00:00,345.0,12.9,68.3,1024.0,8.6,0.0,0.0,1,17,1
2017-01-10 18:00:00,285.4,12.7,68.3,1024.0,0.4,0.0,0.0,1,18,1
2017-01-10 19:00:00,200.6,12.5,70.5,1024.0,0.4,0.0,0.0,1,19,1
2017-01-10 20:00:00,153.0,12.6,68.2,1023.9,0.4,0.0,0.0,1,20,1
2017-01-10 21:00:00,126.9,12.4,68.6,1024.0,0.4,0.0,0.0,1,21,1
2017-01-10 22:00:00,131.2,12.4,69.2,1024.0,0.4,0.0,0.0,1,22,1
2017-01-10 23:00:00,126.7,12.4,69.1,1024.1,0.4,0.0,0.0,1,23,1
2017-01-11 00:00:00,121.9,12.2,70.4,1024.0,0.4,0.0,0.0,2,0,1
2017-01-11 01:00:00,111.6,12.2,71.2,1023.2,0.4,0.0,0.0,2,1,1
2017-01-11 02:00:00,110.4,12.2,70.2,1023.0,0.4,0.0,0.0,2,2,1
2017-01-11 03:00:00,108.3,12.3,69.0,1023.2,0.5,0.0,0.0,2,3,1
2017-01-11 04:00:00,102.3,12.2,68.3,1023.0,0.4,0.0,0.0,2,4,1
2017-01-11 05:00:00,106.1,12.1,68.1,1023.8,0.5,0.0,0.0,2,5,1
2017-01-11 06:00:00,125.0,11.9,70.7,1024.0,0.4,0.0,0.0,2,6,1
2017-01-11 07:00:00,190.7,11.9,71.8,1024.3,1.2,0.0,0.0,2,7,1
2017-01-11 08:00:00,310.1,12.1,72.2,1025.2,64.8,0.0,0.0,2,8,1
2017-01-11 09:00:00,335.4,12.9,66.8,1026.0,186.4,0.0,0.0,2,9,1
2017-01-11 10:00:00,369.2,13.8,62.5,1026.0,330.9,0.0,0.0,2,10,1
2017-01-11 11:00:00,376.2,13.8,64.3,1026.0,407.8,0.0,0.0,2,11,1
2017-01-11 12:00:00,371.3,16.3,55.6,1025.9,469.9,0.0,0.0,2,12,1
2017-01-11 13:00:00,348.9,16.8,54.4,1025.5,452.2,0.0,0.0,2,13,1
2017-01-11 14:00:00,357.1,17.6,51.6,1025.0,388.5,0.0,0.0,2,14,1
2017-01-11 15:00:00,365.0,18.2,49.8,1025.0,285.3,0.0,0.0,2,15,1
2017-01-11 16:00:00,372.7,17.0,52.9,1025.8,124.9,0.0,0.0,2,16,1
2017-01-11 17:00:00,334.9,15.9,55.6,1026.0,11.5,0.0,0.0,2,17,1
2017-01-11 18:00:00,272.1,15.7,58.4,1026.0,0.4,0.0,0.0,2,18,1
2017-01-11 19:00:00,190.4,14.8,65.5,1026.2,0.5,0.0,0.0,2,19,1
2017-01-11 20:00:00,152.3,14.7,66.2,1027.0,0.6,0.0,0.0,2,20,1
2017-01-11 21:00:00,131.4,13.5,72.0,1027.0,0.5,0.0,0.0,2,21,1
2017-01-11 22:00:00,123.7,13.2,72.9,1027.0,0.6,0.0,0.0,2,22,1
2017-01-11 23:00:00,120.3,12.8,75.1,1027.0,0.5,0.0,0.0,2,23,1
2017-01-12 00:00:00,111.5,12.3,77.1,1027.2,0.8,0.0,0.0,3,0,1
2017-01-12 01:00:00,104.0,11.4,79.3,1027.9,0.6,0.0,0.0,3,1,1
2017-01-12 02:00:00,100.9,10.8,82.0,1027.4,0.5,0.0,0.0,3,2,1
2017-01-12 03:00:00,96.3,10.5,84.2,1027.0,0.8,0.0,0.0,3,3,1
2017-01-12 05:00:00,100.0,8.9,93.1,1027.0,1.7,0.0,0.0,3,5,1
2017-01-12 06:00:00,119.6,8.3,93.8,1027.0,0.7,0.0,0.0,3,6,1
2017-01-12 07:00:00,196.1,8.1,94.1,1027.2,1.4,0.0,0.0,3,7,1
2017-01-12 08:00:00,305.2,8.4,94.5,1028.0,33.0,0.0,0.0,3,8,1
2017-01-12 09:00:00,335.3,9.0,94.8,1028.5,91.2,0.0,0.0,3,9,1
2017-01-12 10:00:00,387.9,10.4,94.7,1029.0,106.5,0.0,0.0,3,10,1
2017-01-12 11:00:00,390.6,9.8,95.1,1029.0,188.3,0.0,0.0,3,11,1
2017-01-12 12:00:00,377.6,10.2,94.8,1028.2,227.5,0.0,0.0,3,12,1
2017-01-12 13:00:00,366.1,10.8,94.4,1027.5,226.2,0.0,0.0,3,13,1
2017-01-12 14:00:00,376.3,12.3,86.1,1027.0,219.6,0.0,0.0,3,14,1
2017-01-12 15:00:00,379.8,13.7,74.1,1026.3,255.2,0.0,0.0,3,15,1
2017-01-12 16:00:00,378.3,13.6,74.3,1027.0,103.7,0.0,0.0,3,16,1
2017-01-12 17:00:00,338.4,12.9,70.3,1027.0,8.0,0.0,0.0,3,17,1
2017-01-12 18:00:00,274.1,12.3,71.0,1027.0,0.6,0.0,0.0,3,18,1
2017-01-12 19:00:00,181.0,12.2,70.9,1027.9,0.9,0.0,0.0,3,19,1
2017-01-12 20:00:00,149.7,12.1,71.6,1028.0,0.7,0.0,0.0,3,20,1
2017-01-12 21:00:00,125.5,12.2,73.9,1028.0,0.9,0.0,0.0,3,21,1
2017-01-12 22:00:00,119.8,12.3,72.9,1028.0,0.7,0.0,0.0,3,22,1
2017-01-12 23:00:00,119.5,12.0,72.3,1028.0,0.8,0.0,0.0,3,23,1
2017-01-13 00:00:00,118.0,11.8,71.8,1028.0,0.6,0.0,0.0,4,0,1
2017-01-13 01:00:00,113.4,11.7,72.0,1028.0,0.4,0.0,0.0,4,1,1
2017-01-13 02:00:00,104.9,11.4,76.4,1028.0,0.8,0.0,0.0,4,2,1
2017-01-13 03:00:00,101.5,11.5,79.6,1027.7,0.8,0.0,0.0,4,3,1
2017-01-13 04:00:00,102.2,11.6,80.3,1027.0,0.8,0.0,0.0,4,4,1
2017-01-13 05:00:00,113.4,11.3,75.4,1027.2,0.7,0.0,0.0,4,5,1
2017-01-13 06:00:00,120.2,10.8,66.5,1028.0,0.7,0.0,0.0,4,6,1
2017-01-13 07:00:00,198.0,10.3,62.1,1028.0,2.0,0.0,0.0,4,7,1
2017-01-13 08:00:00,329.4,10.4,61.6,1028.9,48.8,0.0,0.0,4,8,1
2017-01-13 09:00:00,362.2,11.1,58.0,1029.8,224.1,0.0,0.0,4,9,1
2017-01-13 10:00:00,380.9,11.3,53.4,1030.0,401.1,0.0,0.0,4,10,1
2017-01-13 11:00:00,365.1,11.6,50.8,1029.4,464.4,0.0,0.0,4,11,1
2017-01-13 12:00:00,384.2,11.9,48.8,1028.8,501.3,0.0,0.0,4,12,1
2017-01-13 13:00:00,361.6,12.1,48.7,1028.1,493.0,0.0,0.0,4,13,1
2017-01-13 14:00:00,359.7,12.2,46.8,1028.0,402.3,0.0,0.0,4,14,1
2017-01-13 15:00:00,382.7,12.1,49.4,1028.0,295.4,0.0,0.0,4,15,1
2017-01-13 16:00:00,371.4,11.5,50.8,1028.0,139.8,0.0,0.0,4,16,1
2017-01-13 17:00:00,334.8,10.7,56.5,1028.0,15.0,0.0,0.0,4,17,1
2017-01-13 18:00:00,262.6,9.9,60.3,1028.8,0.7,0.0,0.0,4,18,1
2017-01-13 19:00:00,187.7,9.7,60.9,1029.0,0.8,0.0,0.0,4,19,1
2017-01-13 20:00:00,149.8,9.6,60.0,1029.2,0.6,0.0,0.0,4,20,1
2017-01-13 21:00:00,133.5,9.3,61.6,1029.7,0.6,0.0,0.0,4,21,1
2017-01-13 22:00:00,126.1,9.1,61.7,1030.0,0.7,0.0,0.0,4,22,1
2017-01-13 23:00:00,116.0,9.0,60.9,1030.0,0.6,0.0,0.0,4,23,1
2017-01-14 00:00:00,107.1,8.8,58.8,1030.0,0.5,0.0,0.0,5,0,1
2017-01-14 01:00:00,103.4,8.6,55.1,1029.9,0.3,0.0,0.0,5,1,1
2017-01-14 02:00:00,104.4,8.2,57.7,1030.0,0.5,0.0,0.0,5,2,1
2017-01-14 03:00:00,102.7,8.1,58.0,1030.0,0.4,0.0,0.0,5,3,1
2017-01-14 04:00:00,102.0,7.5,58.7,1029.1,0.4,0.0,0.0,5,4,1
2017-01-14 05:00:00,98.6,7.4,53.4,1029.0,0.3,0.0,0.0,5,5,1
2017-01-14 06:00:00,96.7,7.4,51.3,1029.3,0.3,0.0,0.0,5,6,1
2017-01-14 07:00:00,107.8,7.6,49.2,1030.0,1.7,0.0,0.0,5,7,1
2017-01-14 08:00:00,118.1,7.8,48.1,1030.1,65.1,0.0,0.0,5,8,1
2017-01-14 09:00:00,123.9,8.5,46.2,1031.0,211.6,0.0,0.0,5,9,1
2017-01-14 10:00:00,126.6,8.9,49.7,1031.0,346.5,0.0,0.0,5,10,1
2017-01-14 11:00:00,124.3,9.4,46.2,1031.0,443.4,0.0,0.0,5,11,1
2017-01-14 12:00:00,125.9,10.3,41.1,1030.5,489.1,0.0,0.0,5,12,1
2017-01-14 13:00:00,130.5,11.1,39.8,1030.0,477.4,0.0,0.0,5,13,1
2017-01-14 14:00:00,125.3,11.4,40.9,1029.0,411.6,0.0,0.0,5,14,1
